HG1 1AA,430142,455387
HG1 1AD,430325,455321
HG1 1AE,430325,455321
HG1 1AF,430325,455321
HG1 1AG,430325,455321
HG1 1AX,430326,455606
HG1 1BA,430364,455598
HG1 1BB,430338,455636
HG1 1BE,430396,455629
HG1 1BJ,430274,454808
HG1 1BL,430230,454932
HG1 1BS,430054,455513
HG1 1BT,430030,455528
HG1 1BW,430043,455469
HG1 1BX,430283,455565
HG1 1BY,430212,455549
HG1 1DA,430300,455506
HG1 1DB,430199,455515
HG1 1DD,430212,455471
HG1 1DH,430108,455522
HG1 1DJ,430189,455472
HG1 1DL,430174,455611
HG1 1DP,430267,455636
HG1 1DQ,430165,455493
HG1 1DW,430216,455606
HG1 1DX,430468,455148
HG1 1DY,430417,455289
HG1 1ED,430382,455027
HG1 1EG,430352,455104
HG1 1EL,430282,455018
HG1 1EP,430519,454838
HG1 1EQ,430281,455075
HG1 1EY,430495,454831
HG1 1HB,430519,454894
HG1 1HD,430493,454990
HG1 1HE,430348,454840
HG1 1HF,430487,455052
HG1 1HH,430440,455014
HG1 1HL,430451,454791
HG1 1HN,430406,454789
HG1 1HP,430383,454868
HG1 1HQ,430459,454935
HG1 1HR,430390,454894
HG1 1HS,430342,454927
HG1 1HT,430309,454966
HG1 1HU,431404,456372
HG1 1HW,430421,454824
HG1 1HX,430417,454933
HG1 1HY,430423,454948
HG1 1HZ,430404,454987
HG1 1JA,430370,454945
HG1 1JB,430332,454734
HG1 1JD,430449,455119
HG1 1JG,430348,455202
HG1 1JL,430319,455203
HG1 1JS,431404,456372
HG1 1JT,430214,455172
HG1 1JU,430362,455155
HG1 1JW,430264,455178
HG1 1JX,430257,455148
HG1 1JZ,430191,455185
HG1 1LA,430166,455241
HG1 1LB,430195,455175
HG1 1LE,430252,455081
HG1 1LF,430231,455109
HG1 1LL,430296,455088
HG1 1LT,430330,455128
HG1 1LW,430325,455095
HG1 1LX,430261,455135
HG1 1LY,430271,455114
HG1 1NB,430320,455126
HG1 1ND,430316,455145
HG1 1NG,430298,455191
HG1 1NH,430255,455203
HG1 1NJ,430258,455191
HG1 1NS,430197,455392
HG1 1PB,430145,455369
HG1 1PE,430124,455326
HG1 1PH,430133,455331
HG1 1PL,430417,455289
HG1 1PN,430117,455366
HG1 1PP,430110,455432
HG1 1PQ,430138,455337
HG1 1PU,430205,455446
HG1 1PW,430118,455392
HG1 1PY,430263,455438
HG1 1QA,430265,455432
HG1 1QE,430262,455465
HG1 1QF,430255,455478
HG1 1QH,430314,455446
HG1 1QJ,430262,455465
HG1 1QQ,430347,455387
HG1 1QS,430332,455215
HG1 1QU,430293,455218
HG1 1QX,430251,455227
HG1 1QY,430212,455224
HG1 1RD,430325,455268
HG1 1RE,430307,455264
HG1 1RF,430269,455275
HG1 1RH,430188,455284
HG1 1RN,430197,455303
HG1 1RP,430270,455303
HG1 1RQ,430234,455279
HG1 1RU,430350,455366
HG1 1RW,430245,455296
HG1 1RX,430275,455372
HG1 1SG,430429,454804
HG1 1SL,431404,456372
HG1 1SP,430459,455224
HG1 1SS,430452,455180
HG1 1ST,430441,455152
HG1 1SY,430378,455208
HG1 1TB,430371,455210
